z_{reio} 	 sigma_8 	 n_{eff} 	 f_{UV} 	 F(z=3.0) 	 F(z=3.2) 	 F(z=3.4) 	 F(z=3.6) 	 F(z=3.8) 	 F(z=4.0) 	 F(z=4.2) 	 F(z=4.6) 	 F(z=5.0) 	 F(z=5.4) 	 T_0(z=3.0) 	 T_0(z=3.2) 	 T_0(z=3.4) 	 T_0(z=3.6) 	 T_0(z=3.8) 	 T_0(z=4.0) 	 T_0(z=4.2) 	 T_0(z=4.6) 	 T_0(z=5.0) 	 T_0(z=5.4) 	 slope(z=3.0) 	 slope(z=3.2) 	 slope(z=3.4) 	 slope(z=3.6) 	 slope(z=3.8) 	 slope(z=4.0) 	 slope(z=4.2) 	 slope(z=4.6) 	 slope(z=5.0) 	 slope(z=5.4) 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.2499995330 	 1.2499989871 	 1.2500016604 	 1.2500006097 	 1.2499986453 	 1.2104916548 	 1.1136987810 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.2499995330 	 1.2499989871 	 1.2500016604 	 1.2500006097 	 1.2499986453 	 1.2104916548 	 1.1136987810 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.3749992995 	 1.3749984807 	 1.3750013837 	 1.3750021341 	 1.3749979680 	 1.3315399383 	 1.2250671299 	 0.9542836831 	 0.6487281961 	 0.4350223644 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.4999990660 	 1.5000000000 	 1.5000011070 	 1.5000012195 	 1.4999972906 	 1.4525882218 	 1.3364354788 	 1.0410373667 	 0.7077023853 	 0.4745702051 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.6249988325 	 1.6249994936 	 1.6250008302 	 1.6250027438 	 1.6249966133 	 1.5736365053 	 1.4478068861 	 1.1277910502 	 0.7666806129 	 0.5141174910 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.7500004670 	 1.7499989871 	 1.7500005535 	 1.7500018292 	 1.7499986453 	 1.6946877288 	 1.5591752350 	 1.2145413159 	 0.8256548021 	 0.5536647769 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 1.0644556314 	 1.0304699433 	 0.9945117105 	 0.9567377461 	 0.9173318161 	 0.8488050403 	 0.7434995627 	 0.5013038857 	 0.2731809796 	 0.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
